sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
7136	3568	unexpected	David prized Mary because she	4	prized	high	330	David	Mary	she
7137	3569	expected	John prosecuted David because he	4	prosecuted	low	15	John	David	he
7138	3569	unexpected	Mary prosecuted David because he	4	prosecuted	low	15	Mary	David	he
7139	3570	expected	John prosecuted David because he	4	prosecuted	low	15	John	David	he
7140	3570	unexpected	Sarah prosecuted David because he	4	prosecuted	low	15	Sarah	David	he
7141	3571	expected	John prosecuted Mary because he	4	prosecuted	low	15	John	Mary	he
7142	3571	unexpected	Sarah prosecuted Mary because he	4	prosecuted	low	15	Sarah	Mary	he
7143	3572	expected	John prosecuted Sarah because he	4	prosecuted	low	15	John	Sarah	he
7144	3572	unexpected	Mary prosecuted Sarah because he	4	prosecuted	low	15	Mary	Sarah	he
7145	3573	expected	David prosecuted John because he	4	prosecuted	low	15	David	John	he
7146	3573	unexpected	Mary prosecuted John because he	4	prosecuted	low	15	Mary	John	he
7147	3574	expected	David prosecuted John because he	4	prosecuted	low	15	David	John	he
7148	3574	unexpected	Sarah prosecuted John because he	4	prosecuted	low	15	Sarah	John	he
7149	3575	expected	David prosecuted Mary because he	4	prosecuted	low	15	David	Mary	he
7150	3575	unexpected	Sarah prosecuted Mary because he	4	prosecuted	low	15	Sarah	Mary	he
7151	3576	expected	David prosecuted Sarah because he	4	prosecuted	low	15	David	Sarah	he
7152	3576	unexpected	Mary prosecuted Sarah because he	4	prosecuted	low	15	Mary	Sarah	he
7153	3577	expected	Mary prosecuted John because she	4	prosecuted	low	15	Mary	John	she
7154	3577	unexpected	David prosecuted John because she	4	prosecuted	low	15	David	John	she
7155	3578	expected	Mary prosecuted David because she	4	prosecuted	low	15	Mary	David	she
7156	3578	unexpected	John prosecuted David because she	4	prosecuted	low	15	John	David	she
7157	3579	expected	Mary prosecuted Sarah because she	4	prosecuted	low	15	Mary	Sarah	she
7158	3579	unexpected	John prosecuted Sarah because she	4	prosecuted	low	15	John	Sarah	she
7159	3580	expected	Mary prosecuted Sarah because she	4	prosecuted	low	15	Mary	Sarah	she
7160	3580	unexpected	David prosecuted Sarah because she	4	prosecuted	low	15	David	Sarah	she
7161	3581	expected	Sarah prosecuted John because she	4	prosecuted	low	15	Sarah	John	she
7162	3581	unexpected	David prosecuted John because she	4	prosecuted	low	15	David	John	she
7163	3582	expected	Sarah prosecuted David because she	4	prosecuted	low	15	Sarah	David	she
7164	3582	unexpected	John prosecuted David because she	4	prosecuted	low	15	John	David	she
7165	3583	expected	Sarah prosecuted Mary because she	4	prosecuted	low	15	Sarah	Mary	she
7166	3583	unexpected	John prosecuted Mary because she	4	prosecuted	low	15	John	Mary	she
7167	3584	expected	Sarah prosecuted Mary because she	4	prosecuted	low	15	Sarah	Mary	she
7168	3584	unexpected	David prosecuted Mary because she	4	prosecuted	low	15	David	Mary	she
7169	3585	expected	John protected David because he	4	protected	high	212	John	David	he
7170	3585	unexpected	Mary protected David because he	4	protected	high	212	Mary	David	he
7171	3586	expected	John protected David because he	4	protected	high	212	John	David	he
7172	3586	unexpected	Sarah protected David because he	4	protected	high	212	Sarah	David	he
7173	3587	expected	John protected Mary because he	4	protected	high	212	John	Mary	he
7174	3587	unexpected	Sarah protected Mary because he	4	protected	high	212	Sarah	Mary	he
7175	3588	expected	John protected Sarah because he	4	protected	high	212	John	Sarah	he
7176	3588	unexpected	Mary protected Sarah because he	4	protected	high	212	Mary	Sarah	he
7177	3589	expected	David protected John because he	4	protected	high	212	David	John	he
7178	3589	unexpected	Mary protected John because he	4	protected	high	212	Mary	John	he
7179	3590	expected	David protected John because he	4	protected	high	212	David	John	he
7180	3590	unexpected	Sarah protected John because he	4	protected	high	212	Sarah	John	he
7181	3591	expected	David protected Mary because he	4	protected	high	212	David	Mary	he
7182	3591	unexpected	Sarah protected Mary because he	4	protected	high	212	Sarah	Mary	he
7183	3592	expected	David protected Sarah because he	4	protected	high	212	David	Sarah	he
7184	3592	unexpected	Mary protected Sarah because he	4	protected	high	212	Mary	Sarah	he
7185	3593	expected	Mary protected John because she	4	protected	high	212	Mary	John	she
7186	3593	unexpected	David protected John because she	4	protected	high	212	David	John	she
7187	3594	expected	Mary protected David because she	4	protected	high	212	Mary	David	she
7188	3594	unexpected	John protected David because she	4	protected	high	212	John	David	she
7189	3595	expected	Mary protected Sarah because she	4	protected	high	212	Mary	Sarah	she
7190	3595	unexpected	John protected Sarah because she	4	protected	high	212	John	Sarah	she
7191	3596	expected	Mary protected Sarah because she	4	protected	high	212	Mary	Sarah	she
7192	3596	unexpected	David protected Sarah because she	4	protected	high	212	David	Sarah	she
7193	3597	expected	Sarah protected John because she	4	protected	high	212	Sarah	John	she
7194	3597	unexpected	David protected John because she	4	protected	high	212	David	John	she
7195	3598	expected	Sarah protected David because she	4	protected	high	212	Sarah	David	she
7196	3598	unexpected	John protected David because she	4	protected	high	212	John	David	she
7197	3599	expected	Sarah protected Mary because she	4	protected	high	212	Sarah	Mary	she
7198	3599	unexpected	John protected Mary because she	4	protected	high	212	John	Mary	she
7199	3600	expected	Sarah protected Mary because she	4	protected	high	212	Sarah	Mary	she
7200	3600	unexpected	David protected Mary because she	4	protected	high	212	David	Mary	she
7201	3601	expected	John provoked David because he	4	provoked	high	35	John	David	he
7202	3601	unexpected	Mary provoked David because he	4	provoked	high	35	Mary	David	he
7203	3602	expected	John provoked David because he	4	provoked	high	35	John	David	he
7204	3602	unexpected	Sarah provoked David because he	4	provoked	high	35	Sarah	David	he
7205	3603	expected	John provoked Mary because he	4	provoked	high	35	John	Mary	he
7206	3603	unexpected	Sarah provoked Mary because he	4	provoked	high	35	Sarah	Mary	he
7207	3604	expected	John provoked Sarah because he	4	provoked	high	35	John	Sarah	he
7208	3604	unexpected	Mary provoked Sarah because he	4	provoked	high	35	Mary	Sarah	he
7209	3605	expected	David provoked John because he	4	provoked	high	35	David	John	he
7210	3605	unexpected	Mary provoked John because he	4	provoked	high	35	Mary	John	he
7211	3606	expected	David provoked John because he	4	provoked	high	35	David	John	he
7212	3606	unexpected	Sarah provoked John because he	4	provoked	high	35	Sarah	John	he
7213	3607	expected	David provoked Mary because he	4	provoked	high	35	David	Mary	he
7214	3607	unexpected	Sarah provoked Mary because he	4	provoked	high	35	Sarah	Mary	he
7215	3608	expected	David provoked Sarah because he	4	provoked	high	35	David	Sarah	he
7216	3608	unexpected	Mary provoked Sarah because he	4	provoked	high	35	Mary	Sarah	he
7217	3609	expected	Mary provoked John because she	4	provoked	high	35	Mary	John	she
7218	3609	unexpected	David provoked John because she	4	provoked	high	35	David	John	she
7219	3610	expected	Mary provoked David because she	4	provoked	high	35	Mary	David	she
7220	3610	unexpected	John provoked David because she	4	provoked	high	35	John	David	she
7221	3611	expected	Mary provoked Sarah because she	4	provoked	high	35	Mary	Sarah	she
7222	3611	unexpected	John provoked Sarah because she	4	provoked	high	35	John	Sarah	she
7223	3612	expected	Mary provoked Sarah because she	4	provoked	high	35	Mary	Sarah	she
7224	3612	unexpected	David provoked Sarah because she	4	provoked	high	35	David	Sarah	she
7225	3613	expected	Sarah provoked John because she	4	provoked	high	35	Sarah	John	she
7226	3613	unexpected	David provoked John because she	4	provoked	high	35	David	John	she
7227	3614	expected	Sarah provoked David because she	4	provoked	high	35	Sarah	David	she
7228	3614	unexpected	John provoked David because she	4	provoked	high	35	John	David	she
7229	3615	expected	Sarah provoked Mary because she	4	provoked	high	35	Sarah	Mary	she
7230	3615	unexpected	John provoked Mary because she	4	provoked	high	35	John	Mary	she
7231	3616	expected	Sarah provoked Mary because she	4	provoked	high	35	Sarah	Mary	she
7232	3616	unexpected	David provoked Mary because she	4	provoked	high	35	David	Mary	she
7233	3617	expected	John punished David because he	4	punished	high	38	John	David	he
7234	3617	unexpected	Mary punished David because he	4	punished	high	38	Mary	David	he
7235	3618	expected	John punished David because he	4	punished	high	38	John	David	he
7236	3618	unexpected	Sarah punished David because he	4	punished	high	38	Sarah	David	he
7237	3619	expected	John punished Mary because he	4	punished	high	38	John	Mary	he
7238	3619	unexpected	Sarah punished Mary because he	4	punished	high	38	Sarah	Mary	he
7239	3620	expected	John punished Sarah because he	4	punished	high	38	John	Sarah	he
7240	3620	unexpected	Mary punished Sarah because he	4	punished	high	38	Mary	Sarah	he
7241	3621	expected	David punished John because he	4	punished	high	38	David	John	he
7242	3621	unexpected	Mary punished John because he	4	punished	high	38	Mary	John	he
7243	3622	expected	David punished John because he	4	punished	high	38	David	John	he
7244	3622	unexpected	Sarah punished John because he	4	punished	high	38	Sarah	John	he
7245	3623	expected	David punished Mary because he	4	punished	high	38	David	Mary	he
7246	3623	unexpected	Sarah punished Mary because he	4	punished	high	38	Sarah	Mary	he
7247	3624	expected	David punished Sarah because he	4	punished	high	38	David	Sarah	he
7248	3624	unexpected	Mary punished Sarah because he	4	punished	high	38	Mary	Sarah	he
7249	3625	expected	Mary punished John because she	4	punished	high	38	Mary	John	she
7250	3625	unexpected	David punished John because she	4	punished	high	38	David	John	she
7251	3626	expected	Mary punished David because she	4	punished	high	38	Mary	David	she
7252	3626	unexpected	John punished David because she	4	punished	high	38	John	David	she
7253	3627	expected	Mary punished Sarah because she	4	punished	high	38	Mary	Sarah	she
7254	3627	unexpected	John punished Sarah because she	4	punished	high	38	John	Sarah	she
7255	3628	expected	Mary punished Sarah because she	4	punished	high	38	Mary	Sarah	she
7256	3628	unexpected	David punished Sarah because she	4	punished	high	38	David	Sarah	she
7257	3629	expected	Sarah punished John because she	4	punished	high	38	Sarah	John	she
7258	3629	unexpected	David punished John because she	4	punished	high	38	David	John	she
7259	3630	expected	Sarah punished David because she	4	punished	high	38	Sarah	David	she
7260	3630	unexpected	John punished David because she	4	punished	high	38	John	David	she
7261	3631	expected	Sarah punished Mary because she	4	punished	high	38	Sarah	Mary	she
7262	3631	unexpected	John punished Mary because she	4	punished	high	38	John	Mary	she
7263	3632	expected	Sarah punished Mary because she	4	punished	high	38	Sarah	Mary	she
7264	3632	unexpected	David punished Mary because she	4	punished	high	38	David	Mary	she
7265	3633	expected	John pursued David because he	4	pursued	low	19	John	David	he
7266	3633	unexpected	Mary pursued David because he	4	pursued	low	19	Mary	David	he
7267	3634	expected	John pursued David because he	4	pursued	low	19	John	David	he
7268	3634	unexpected	Sarah pursued David because he	4	pursued	low	19	Sarah	David	he
7269	3635	expected	John pursued Mary because he	4	pursued	low	19	John	Mary	he
7270	3635	unexpected	Sarah pursued Mary because he	4	pursued	low	19	Sarah	Mary	he
7271	3636	expected	John pursued Sarah because he	4	pursued	low	19	John	Sarah	he
7272	3636	unexpected	Mary pursued Sarah because he	4	pursued	low	19	Mary	Sarah	he
7273	3637	expected	David pursued John because he	4	pursued	low	19	David	John	he
7274	3637	unexpected	Mary pursued John because he	4	pursued	low	19	Mary	John	he
7275	3638	expected	David pursued John because he	4	pursued	low	19	David	John	he
7276	3638	unexpected	Sarah pursued John because he	4	pursued	low	19	Sarah	John	he
7277	3639	expected	David pursued Mary because he	4	pursued	low	19	David	Mary	he
7278	3639	unexpected	Sarah pursued Mary because he	4	pursued	low	19	Sarah	Mary	he
7279	3640	expected	David pursued Sarah because he	4	pursued	low	19	David	Sarah	he
7280	3640	unexpected	Mary pursued Sarah because he	4	pursued	low	19	Mary	Sarah	he
7281	3641	expected	Mary pursued John because she	4	pursued	low	19	Mary	John	she
7282	3641	unexpected	David pursued John because she	4	pursued	low	19	David	John	she
7283	3642	expected	Mary pursued David because she	4	pursued	low	19	Mary	David	she
7284	3642	unexpected	John pursued David because she	4	pursued	low	19	John	David	she
7285	3643	expected	Mary pursued Sarah because she	4	pursued	low	19	Mary	Sarah	she
7286	3643	unexpected	John pursued Sarah because she	4	pursued	low	19	John	Sarah	she
7287	3644	expected	Mary pursued Sarah because she	4	pursued	low	19	Mary	Sarah	she
7288	3644	unexpected	David pursued Sarah because she	4	pursued	low	19	David	Sarah	she
7289	3645	expected	Sarah pursued John because she	4	pursued	low	19	Sarah	John	she
7290	3645	unexpected	David pursued John because she	4	pursued	low	19	David	John	she
7291	3646	expected	Sarah pursued David because she	4	pursued	low	19	Sarah	David	she
7292	3646	unexpected	John pursued David because she	4	pursued	low	19	John	David	she
7293	3647	expected	Sarah pursued Mary because she	4	pursued	low	19	Sarah	Mary	she
7294	3647	unexpected	John pursued Mary because she	4	pursued	low	19	John	Mary	she
7295	3648	expected	Sarah pursued Mary because she	4	pursued	low	19	Sarah	Mary	she
7296	3648	unexpected	David pursued Mary because she	4	pursued	low	19	David	Mary	she
7297	3649	expected	John questioned David because he	4	questioned	high	35	John	David	he
7298	3649	unexpected	Mary questioned David because he	4	questioned	high	35	Mary	David	he
7299	3650	expected	John questioned David because he	4	questioned	high	35	John	David	he
7300	3650	unexpected	Sarah questioned David because he	4	questioned	high	35	Sarah	David	he
7301	3651	expected	John questioned Mary because he	4	questioned	high	35	John	Mary	he
7302	3651	unexpected	Sarah questioned Mary because he	4	questioned	high	35	Sarah	Mary	he
7303	3652	expected	John questioned Sarah because he	4	questioned	high	35	John	Sarah	he
7304	3652	unexpected	Mary questioned Sarah because he	4	questioned	high	35	Mary	Sarah	he
