sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
4111	2056	expected	Sarah shocked Mary because she	4	shocked	low	5	Sarah	Mary	she
4112	2056	unexpected	David shocked Mary because she	4	shocked	low	5	Sarah	David	she
4113	2057	expected	John shook David because he	4	shook	high	34	John	David	he
4114	2057	unexpected	Mary shook David because he	4	shook	high	34	John	Mary	he
4115	2058	expected	John shook David because he	4	shook	high	34	John	David	he
4116	2058	unexpected	Sarah shook David because he	4	shook	high	34	John	Sarah	he
4117	2059	expected	David shook John because he	4	shook	high	34	David	John	he
4118	2059	unexpected	Mary shook John because he	4	shook	high	34	David	Mary	he
4119	2060	expected	David shook John because he	4	shook	high	34	David	John	he
4120	2060	unexpected	Sarah shook John because he	4	shook	high	34	David	Sarah	he
4121	2061	expected	Mary shook Sarah because she	4	shook	high	34	Mary	Sarah	she
4122	2061	unexpected	John shook Sarah because she	4	shook	high	34	Mary	John	she
4123	2062	expected	Mary shook Sarah because she	4	shook	high	34	Mary	Sarah	she
4124	2062	unexpected	David shook Sarah because she	4	shook	high	34	Mary	David	she
4125	2063	expected	Sarah shook Mary because she	4	shook	high	34	Sarah	Mary	she
4126	2063	unexpected	John shook Mary because she	4	shook	high	34	Sarah	John	she
4127	2064	expected	Sarah shook Mary because she	4	shook	high	34	Sarah	Mary	she
4128	2064	unexpected	David shook Mary because she	4	shook	high	34	Sarah	David	she
4129	2065	expected	John sickened David because he	4	sickened	high	211	John	David	he
4130	2065	unexpected	Mary sickened David because he	4	sickened	high	211	John	Mary	he
4131	2066	expected	John sickened David because he	4	sickened	high	211	John	David	he
4132	2066	unexpected	Sarah sickened David because he	4	sickened	high	211	John	Sarah	he
4133	2067	expected	David sickened John because he	4	sickened	high	211	David	John	he
4134	2067	unexpected	Mary sickened John because he	4	sickened	high	211	David	Mary	he
4135	2068	expected	David sickened John because he	4	sickened	high	211	David	John	he
4136	2068	unexpected	Sarah sickened John because he	4	sickened	high	211	David	Sarah	he
4137	2069	expected	Mary sickened Sarah because she	4	sickened	high	211	Mary	Sarah	she
4138	2069	unexpected	John sickened Sarah because she	4	sickened	high	211	Mary	John	she
4139	2070	expected	Mary sickened Sarah because she	4	sickened	high	211	Mary	Sarah	she
4140	2070	unexpected	David sickened Sarah because she	4	sickened	high	211	Mary	David	she
4141	2071	expected	Sarah sickened Mary because she	4	sickened	high	211	Sarah	Mary	she
4142	2071	unexpected	John sickened Mary because she	4	sickened	high	211	Sarah	John	she
4143	2072	expected	Sarah sickened Mary because she	4	sickened	high	211	Sarah	Mary	she
4144	2072	unexpected	David sickened Mary because she	4	sickened	high	211	Sarah	David	she
4145	2073	expected	John slandered David because he	4	slandered	high	62	John	David	he
4146	2073	unexpected	Mary slandered David because he	4	slandered	high	62	John	Mary	he
4147	2074	expected	John slandered David because he	4	slandered	high	62	John	David	he
4148	2074	unexpected	Sarah slandered David because he	4	slandered	high	62	John	Sarah	he
4149	2075	expected	David slandered John because he	4	slandered	high	62	David	John	he
4150	2075	unexpected	Mary slandered John because he	4	slandered	high	62	David	Mary	he
4151	2076	expected	David slandered John because he	4	slandered	high	62	David	John	he
4152	2076	unexpected	Sarah slandered John because he	4	slandered	high	62	David	Sarah	he
4153	2077	expected	Mary slandered Sarah because she	4	slandered	high	62	Mary	Sarah	she
4154	2077	unexpected	John slandered Sarah because she	4	slandered	high	62	Mary	John	she
4155	2078	expected	Mary slandered Sarah because she	4	slandered	high	62	Mary	Sarah	she
4156	2078	unexpected	David slandered Sarah because she	4	slandered	high	62	Mary	David	she
4157	2079	expected	Sarah slandered Mary because she	4	slandered	high	62	Sarah	Mary	she
4158	2079	unexpected	John slandered Mary because she	4	slandered	high	62	Sarah	John	she
4159	2080	expected	Sarah slandered Mary because she	4	slandered	high	62	Sarah	Mary	she
4160	2080	unexpected	David slandered Mary because she	4	slandered	high	62	Sarah	David	she
4161	2081	expected	John snubbed David because he	4	snubbed	low	4	John	David	he
4162	2081	unexpected	Mary snubbed David because he	4	snubbed	low	4	John	Mary	he
4163	2082	expected	John snubbed David because he	4	snubbed	low	4	John	David	he
4164	2082	unexpected	Sarah snubbed David because he	4	snubbed	low	4	John	Sarah	he
4165	2083	expected	David snubbed John because he	4	snubbed	low	4	David	John	he
4166	2083	unexpected	Mary snubbed John because he	4	snubbed	low	4	David	Mary	he
4167	2084	expected	David snubbed John because he	4	snubbed	low	4	David	John	he
4168	2084	unexpected	Sarah snubbed John because he	4	snubbed	low	4	David	Sarah	he
4169	2085	expected	Mary snubbed Sarah because she	4	snubbed	low	4	Mary	Sarah	she
4170	2085	unexpected	John snubbed Sarah because she	4	snubbed	low	4	Mary	John	she
4171	2086	expected	Mary snubbed Sarah because she	4	snubbed	low	4	Mary	Sarah	she
4172	2086	unexpected	David snubbed Sarah because she	4	snubbed	low	4	Mary	David	she
4173	2087	expected	Sarah snubbed Mary because she	4	snubbed	low	4	Sarah	Mary	she
4174	2087	unexpected	John snubbed Mary because she	4	snubbed	low	4	Sarah	John	she
4175	2088	expected	Sarah snubbed Mary because she	4	snubbed	low	4	Sarah	Mary	she
4176	2088	unexpected	David snubbed Mary because she	4	snubbed	low	4	Sarah	David	she
4177	2089	expected	John spanked David because he	4	spanked	low	6	John	David	he
4178	2089	unexpected	Mary spanked David because he	4	spanked	low	6	John	Mary	he
4179	2090	expected	John spanked David because he	4	spanked	low	6	John	David	he
4180	2090	unexpected	Sarah spanked David because he	4	spanked	low	6	John	Sarah	he
4181	2091	expected	David spanked John because he	4	spanked	low	6	David	John	he
4182	2091	unexpected	Mary spanked John because he	4	spanked	low	6	David	Mary	he
4183	2092	expected	David spanked John because he	4	spanked	low	6	David	John	he
4184	2092	unexpected	Sarah spanked John because he	4	spanked	low	6	David	Sarah	he
4185	2093	expected	Mary spanked Sarah because she	4	spanked	low	6	Mary	Sarah	she
4186	2093	unexpected	John spanked Sarah because she	4	spanked	low	6	Mary	John	she
4187	2094	expected	Mary spanked Sarah because she	4	spanked	low	6	Mary	Sarah	she
4188	2094	unexpected	David spanked Sarah because she	4	spanked	low	6	Mary	David	she
4189	2095	expected	Sarah spanked Mary because she	4	spanked	low	6	Sarah	Mary	she
4190	2095	unexpected	John spanked Mary because she	4	spanked	low	6	Sarah	John	she
4191	2096	expected	Sarah spanked Mary because she	4	spanked	low	6	Sarah	Mary	she
4192	2096	unexpected	David spanked Mary because she	4	spanked	low	6	Sarah	David	she
4193	2097	expected	John spooked David because he	4	spooked	low	2	John	David	he
4194	2097	unexpected	Mary spooked David because he	4	spooked	low	2	John	Mary	he
4195	2098	expected	John spooked David because he	4	spooked	low	2	John	David	he
4196	2098	unexpected	Sarah spooked David because he	4	spooked	low	2	John	Sarah	he
4197	2099	expected	David spooked John because he	4	spooked	low	2	David	John	he
4198	2099	unexpected	Mary spooked John because he	4	spooked	low	2	David	Mary	he
4199	2100	expected	David spooked John because he	4	spooked	low	2	David	John	he
4200	2100	unexpected	Sarah spooked John because he	4	spooked	low	2	David	Sarah	he
4201	2101	expected	Mary spooked Sarah because she	4	spooked	low	2	Mary	Sarah	she
4202	2101	unexpected	John spooked Sarah because she	4	spooked	low	2	Mary	John	she
4203	2102	expected	Mary spooked Sarah because she	4	spooked	low	2	Mary	Sarah	she
4204	2102	unexpected	David spooked Sarah because she	4	spooked	low	2	Mary	David	she
4205	2103	expected	Sarah spooked Mary because she	4	spooked	low	2	Sarah	Mary	she
4206	2103	unexpected	John spooked Mary because she	4	spooked	low	2	Sarah	John	she
4207	2104	expected	Sarah spooked Mary because she	4	spooked	low	2	Sarah	Mary	she
4208	2104	unexpected	David spooked Mary because she	4	spooked	low	2	Sarah	David	she
4209	2105	expected	John staggered David because he	4	staggered	high	65	John	David	he
4210	2105	unexpected	Mary staggered David because he	4	staggered	high	65	John	Mary	he
4211	2106	expected	John staggered David because he	4	staggered	high	65	John	David	he
4212	2106	unexpected	Sarah staggered David because he	4	staggered	high	65	John	Sarah	he
4213	2107	expected	David staggered John because he	4	staggered	high	65	David	John	he
4214	2107	unexpected	Mary staggered John because he	4	staggered	high	65	David	Mary	he
4215	2108	expected	David staggered John because he	4	staggered	high	65	David	John	he
4216	2108	unexpected	Sarah staggered John because he	4	staggered	high	65	David	Sarah	he
4217	2109	expected	Mary staggered Sarah because she	4	staggered	high	65	Mary	Sarah	she
4218	2109	unexpected	John staggered Sarah because she	4	staggered	high	65	Mary	John	she
4219	2110	expected	Mary staggered Sarah because she	4	staggered	high	65	Mary	Sarah	she
4220	2110	unexpected	David staggered Sarah because she	4	staggered	high	65	Mary	David	she
4221	2111	expected	Sarah staggered Mary because she	4	staggered	high	65	Sarah	Mary	she
4222	2111	unexpected	John staggered Mary because she	4	staggered	high	65	Sarah	John	she
4223	2112	expected	Sarah staggered Mary because she	4	staggered	high	65	Sarah	Mary	she
4224	2112	unexpected	David staggered Mary because she	4	staggered	high	65	Sarah	David	she
4225	2113	expected	John stared at David because he	5	stared at	high	106	John	David	he
4226	2113	unexpected	Mary stared at David because he	5	stared at	high	106	John	Mary	he
4227	2114	expected	John stared at David because he	5	stared at	high	106	John	David	he
4228	2114	unexpected	Sarah stared at David because he	5	stared at	high	106	John	Sarah	he
4229	2115	expected	David stared at John because he	5	stared at	high	106	David	John	he
4230	2115	unexpected	Mary stared at John because he	5	stared at	high	106	David	Mary	he
4231	2116	expected	David stared at John because he	5	stared at	high	106	David	John	he
4232	2116	unexpected	Sarah stared at John because he	5	stared at	high	106	David	Sarah	he
4233	2117	expected	Mary stared at Sarah because she	5	stared at	high	106	Mary	Sarah	she
4234	2117	unexpected	John stared at Sarah because she	5	stared at	high	106	Mary	John	she
4235	2118	expected	Mary stared at Sarah because she	5	stared at	high	106	Mary	Sarah	she
4236	2118	unexpected	David stared at Sarah because she	5	stared at	high	106	Mary	David	she
4237	2119	expected	Sarah stared at Mary because she	5	stared at	high	106	Sarah	Mary	she
4238	2119	unexpected	John stared at Mary because she	5	stared at	high	106	Sarah	John	she
4239	2120	expected	Sarah stared at Mary because she	5	stared at	high	106	Sarah	Mary	she
4240	2120	unexpected	David stared at Mary because she	5	stared at	high	106	Sarah	David	she
4241	2121	expected	John startled David because he	4	startled	high	62	John	David	he
4242	2121	unexpected	Mary startled David because he	4	startled	high	62	John	Mary	he
4243	2122	expected	John startled David because he	4	startled	high	62	John	David	he
4244	2122	unexpected	Sarah startled David because he	4	startled	high	62	John	Sarah	he
4245	2123	expected	David startled John because he	4	startled	high	62	David	John	he
4246	2123	unexpected	Mary startled John because he	4	startled	high	62	David	Mary	he
4247	2124	expected	David startled John because he	4	startled	high	62	David	John	he
4248	2124	unexpected	Sarah startled John because he	4	startled	high	62	David	Sarah	he
4249	2125	expected	Mary startled Sarah because she	4	startled	high	62	Mary	Sarah	she
4250	2125	unexpected	John startled Sarah because she	4	startled	high	62	Mary	John	she
4251	2126	expected	Mary startled Sarah because she	4	startled	high	62	Mary	Sarah	she
4252	2126	unexpected	David startled Sarah because she	4	startled	high	62	Mary	David	she
4253	2127	expected	Sarah startled Mary because she	4	startled	high	62	Sarah	Mary	she
4254	2127	unexpected	John startled Mary because she	4	startled	high	62	Sarah	John	she
4255	2128	expected	Sarah startled Mary because she	4	startled	high	62	Sarah	Mary	she
4256	2128	unexpected	David startled Mary because she	4	startled	high	62	Sarah	David	she
4257	2129	expected	John stimulated David because he	4	stimulated	high	26	John	David	he
4258	2129	unexpected	Mary stimulated David because he	4	stimulated	high	26	John	Mary	he
4259	2130	expected	John stimulated David because he	4	stimulated	high	26	John	David	he
4260	2130	unexpected	Sarah stimulated David because he	4	stimulated	high	26	John	Sarah	he
4261	2131	expected	David stimulated John because he	4	stimulated	high	26	David	John	he
4262	2131	unexpected	Mary stimulated John because he	4	stimulated	high	26	David	Mary	he
4263	2132	expected	David stimulated John because he	4	stimulated	high	26	David	John	he
4264	2132	unexpected	Sarah stimulated John because he	4	stimulated	high	26	David	Sarah	he
4265	2133	expected	Mary stimulated Sarah because she	4	stimulated	high	26	Mary	Sarah	she
4266	2133	unexpected	John stimulated Sarah because she	4	stimulated	high	26	Mary	John	she
4267	2134	expected	Mary stimulated Sarah because she	4	stimulated	high	26	Mary	Sarah	she
4268	2134	unexpected	David stimulated Sarah because she	4	stimulated	high	26	Mary	David	she
4269	2135	expected	Sarah stimulated Mary because she	4	stimulated	high	26	Sarah	Mary	she
4270	2135	unexpected	John stimulated Mary because she	4	stimulated	high	26	Sarah	John	she
4271	2136	expected	Sarah stimulated Mary because she	4	stimulated	high	26	Sarah	Mary	she
4272	2136	unexpected	David stimulated Mary because she	4	stimulated	high	26	Sarah	David	she
4273	2137	expected	John struck David because he	4	struck	high	202	John	David	he
4274	2137	unexpected	Mary struck David because he	4	struck	high	202	John	Mary	he
4275	2138	expected	John struck David because he	4	struck	high	202	John	David	he
4276	2138	unexpected	Sarah struck David because he	4	struck	high	202	John	Sarah	he
4277	2139	expected	David struck John because he	4	struck	high	202	David	John	he
4278	2139	unexpected	Mary struck John because he	4	struck	high	202	David	Mary	he
4279	2140	expected	David struck John because he	4	struck	high	202	David	John	he
4280	2140	unexpected	Sarah struck John because he	4	struck	high	202	David	Sarah	he
4281	2141	expected	Mary struck Sarah because she	4	struck	high	202	Mary	Sarah	she
4282	2141	unexpected	John struck Sarah because she	4	struck	high	202	Mary	John	she
4283	2142	expected	Mary struck Sarah because she	4	struck	high	202	Mary	Sarah	she
4284	2142	unexpected	David struck Sarah because she	4	struck	high	202	Mary	David	she
4285	2143	expected	Sarah struck Mary because she	4	struck	high	202	Sarah	Mary	she
4286	2143	unexpected	John struck Mary because she	4	struck	high	202	Sarah	John	she
4287	2144	expected	Sarah struck Mary because she	4	struck	high	202	Sarah	Mary	she
4288	2144	unexpected	David struck Mary because she	4	struck	high	202	Sarah	David	she
4289	2145	expected	John sued David because he	4	sued	high	38	John	David	he
4290	2145	unexpected	Mary sued David because he	4	sued	high	38	John	Mary	he
4291	2146	expected	John sued David because he	4	sued	high	38	John	David	he
4292	2146	unexpected	Sarah sued David because he	4	sued	high	38	John	Sarah	he
